id	date	source	rating_numerator	rating_denominator	rate	name	dog_stage	favorite_count	retweet_count	image	predicted_dog
680161097740095489	2015/12/24	Twitter for iPhone	12	10	1.2	Goliath	None	2538	828	https://pbs.twimg.com/media/CXBq6RPWkAAaNuU.jpg	BLUETICK
680145970311643136	2015/12/24	Twitter for iPhone	10	10	1.0	Kawhi	pupper	3955	1972	https://pbs.twimg.com/media/CXBdJxLUsAAWql2.jpg	MINIATURE_POODLE
680130881361686529	2015/12/24	Twitter for iPhone	10	10	1.0	Reggie	None	2519	1078	https://pbs.twimg.com/media/CXBPbVtWAAA2Vus.jpg	MALTESE_DOG
680115823365742593	2015/12/24	Twitter for iPhone	9	10	0.9	Ozzy	None	2972	1028	https://pbs.twimg.com/media/CXBBurSWMAELewi.jpg	PUG
680100725817409536	2015/12/24	TweetDeck	11	10	1.1	None	pupper	3891	1554	https://pbs.twimg.com/media/CW-loUBWYAAn2Cb.jpg	GOLDEN_RETRIEVER
680085611152338944	2015/12/24	TweetDeck	12	10	1.2	by	None	13959	10034	https://pbs.twimg.com/media/CXAiiHUWkAIN_28.jpg	WALLET
680070545539371008	2015/12/24	TweetDeck	9	10	0.9	Emmie	None	2818	994	https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg	EARTHSTAR
680055455951884288	2015/12/24	TweetDeck	10	10	1.0	Sammy	None	18278	8067	https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg	SAMOYED
679877062409191424	2015/12/24	Twitter for iPhone	5	10	0.5	Penelope	None	2155	726	https://pbs.twimg.com/media/CW9olDsUsAA0XSf.jpg	HOG
679872969355714560	2015/12/24	Vine	10	10	1.0	Rocco	None	2365	749		
679862121895714818	2015/12/24	Twitter for iPhone	11	10	1.1	None	None	2678	706	https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg	ENTLEBUCHER
679854723806179328	2015/12/24	Twitter for iPhone	7	10	0.7	Bruce	None	3143	1402	https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg	LLAMA
679844490799091713	2015/12/24	Twitter for iPhone	10	10	1.0	Willie	None	2593	887	https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg	AIREDALE
679828447187857408	2015/12/24	Twitter for iPhone	13	10	1.3	None	pupper	39726	15839	https://pbs.twimg.com/media/CW88XN4WsAAlo8r.jpg	TOY_TERRIER
679777920601223168	2015/12/23	Twitter for iPhone	10	10	1.0	Rinna	pupper	3390	1281	https://pbs.twimg.com/media/CW8OYajUMAAPRoF.jpg	BLOODHOUND
679736210798047232	2015/12/23	Twitter for iPhone	9	10	0.9	None	None	2311	918	https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg	FRENCH_BULLDOG
679729593985699840	2015/12/23	Twitter for iPhone	8	10	0.8	Hunter	None	2367	937	https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg	WALLABY
679722016581222400	2015/12/23	Twitter for iPhone	8	10	0.8	Mike	None	1817	539	https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg	BOXER
679530280114372609	2015/12/23	Twitter for iPhone	7	10	0.7	a	None	5208	2347	https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg	DALMATIAN
679527802031484928	2015/12/23	Twitter for iPhone	11	10	1.1	None	pupper	2892	823	https://pbs.twimg.com/media/CW4q7jDWkAA2y8g.jpg	MAILBOX
679511351870550016	2015/12/23	Twitter for iPhone	7	10	0.7	William	None	3711	1461	https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg	CHIHUAHUA
679503373272485890	2015/12/23	Twitter for iPhone	8	10	0.8	Dwight	pupper	3484	1673	https://pbs.twimg.com/media/CW4UtmYWsAAEjqA.jpg	PORCUPINE
679475951516934144	2015/12/23	Twitter for iPhone	9	10	0.9	Evy	None	2304	728	https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg	MALTESE_DOG
679462823135686656	2015/12/23	Twitter for iPhone	11	10	1.1	Hurley	None	34856	21324	https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg	TOY_POODLE
679405845277462528	2015/12/22	Vine	10	10	1.0	None	None	2594	1364		
679158373988876288	2015/12/22	Twitter for iPhone	11	10	1.1	Rubio	None	23568	9193	https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg	PUG
679148763231985668	2015/12/22	Twitter for iPhone	8	10	0.8	None	None	3028	1163	https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg	ITALIAN_GREYHOUND
679132435750195208	2015/12/22	Twitter for iPhone	10	10	1.0	Louis	None	3253	1314	https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg	SCOTTISH_DEERHOUND
679111216690831360	2015/12/22	Twitter for iPhone	12	10	1.2	officially	None	6514	2893	https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg	KELPIE
679062614270468097	2015/12/21	Twitter for iPhone	11	10	1.1	Chompsky	None	18712	9299	https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg	SCHIPPERKE
679047485189439488	2015/12/21	Twitter for iPhone	9	10	0.9	None	None	2460	781	https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg	PANPIPE
679001094530465792	2015/12/21	Vine	11	10	1.1	Rascal	None	3075	1378		
678991772295516161	2015/12/21	Twitter for iPhone	12	10	1.2	None	None	2537	1333	https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg	ESKIMO_DOG
678969228704284672	2015/12/21	Twitter for iPhone	11	10	1.1	Lola	None	1796	528	https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg	LABRADOR_RETRIEVER
678800283649069056	2015/12/21	Twitter for iPhone	12	10	1.2	None	pupper	2810	1018	https://pbs.twimg.com/media/CWuVQSLW4AAI3w9.jpg	LABRADOR_RETRIEVER
678798276842360832	2015/12/21	Twitter for iPhone	7	10	0.7	Linda	None	3804	1350	https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg	AIREDALE
678774928607469569	2015/12/21	Twitter for iPhone	11	10	1.1	Tug	None	3037	1043	https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg	PEMBROKE
678767140346941444	2015/12/21	Twitter for iPhone	8	10	0.8	Mia	None	3864	1553	https://pbs.twimg.com/media/CWt3G6EVEAIGEPr.jpg	HARP
678764513869611008	2015/12/21	Twitter for iPhone	10	10	1.0	Wilson	None	1788	544	https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg	IRISH_TERRIER
678755239630127104	2015/12/21	Twitter for iPhone	10	10	1.0	Dash	None	7802	3741	https://pbs.twimg.com/media/CWtsSQAUkAAnWws.jpg	MALAMUTE
678740035362037760	2015/12/21	Twitter for iPhone	6	10	0.6	Tango	None	4099	1926	https://pbs.twimg.com/media/CWtede2WIAAF_AJ.jpg	SEAT_BELT
678708137298427904	2015/12/20	Vine	10	10	1.0	None	pupper	6082	2753		
678675843183484930	2015/12/20	Twitter for iPhone	2	10	0.2	None	None	3155	1680	https://pbs.twimg.com/media/CWskEqnWUAAQZW_.jpg	MAZE
678643457146150913	2015/12/20	Twitter for iPhone	10	10	1.0	Grizz	None	2250	489	https://pbs.twimg.com/media/CWsGnyMVEAAM1Y1.jpg	LABRADOR_RETRIEVER
678446151570427904	2015/12/20	Twitter for iPhone	10	10	1.0	None	None	4358	1785	https://pbs.twimg.com/media/CWpTLOYWsAEDhcU.jpg	STAFFORDSHIRE_BULLTERRIER
678424312106393600	2015/12/20	Twitter for iPhone	2	10	0.2	Crystal	None	5916	2880	https://pbs.twimg.com/media/CWo_T8gW4AAgJNo.jpg	MALTESE_DOG
678410210315247616	2015/12/20	Twitter for iPhone	10	10	1.0	Jerome	None	4640	2072	https://pbs.twimg.com/media/CWoyfMiWUAAmGdd.jpg	SCHIPPERKE
678399652199309312	2015/12/20	Twitter for iPhone	12	10	1.2	None	None	61794	30742	https://pbs.twimg.com/ext_tw_video_thumb/678399528077250560/pu/img/BOjUNHRsYLeSo0hl.jpg	SWING
678396796259975168	2015/12/20	Twitter for iPhone	12	10	1.2	None	None	1731	478	https://pbs.twimg.com/media/CWomSU_XIAAUYiK.jpg	CARDIGAN
678389028614488064	2015/12/20	Twitter for iPhone	11	10	1.1	Bella	pupper	2044	473	https://pbs.twimg.com/media/CWofOHUWUAACGVa.jpg	MINIATURE_PINSCHER
678380236862578688	2015/12/20	Twitter for iPhone	10	10	1.0	Crumpet	None	2655	1020	https://pbs.twimg.com/media/CWoXOfSUAAA4u8g.jpg	DOGSLED
678341075375947776	2015/12/19	Twitter for iPhone	12	10	1.2	None	pupper	1896	612	https://pbs.twimg.com/media/CWnznDTU4AAa-6P.jpg	GOLDEN_RETRIEVER
678334497360859136	2015/12/19	Twitter for iPhone	10	10	1.0	Rosie	None	1427	304	https://pbs.twimg.com/media/CWntoDVWcAEl3NB.jpg	NORFOLK_TERRIER
678278586130948096	2015/12/19	Twitter for iPhone	10	10	1.0	None	pupper	12531	6857	https://pbs.twimg.com/media/CWm6xySUEAAqfFU.jpg	MALTESE_DOG
678255464182861824	2015/12/19	Twitter for iPhone	9	10	0.9	Jessifer	None	1726	418	https://pbs.twimg.com/media/CWmlvxJU4AEAqaN.jpg	CHIHUAHUA
678023323247357953	2015/12/19	Twitter for iPhone	13	10	1.3	None	None	2095	439		
678021115718029313	2015/12/19	Twitter for iPhone	12	10	1.2	Reese	None	15018	7148	https://pbs.twimg.com/media/CWjQm5gXAAA9GkD.jpg	MINIATURE_PINSCHER
677961670166224897	2015/12/18	Vine	11	10	1.1	Izzy	None	3701	1879		
677918531514703872	2015/12/18	Twitter for iPhone	10	10	1.0	None	None	1476	463	https://pbs.twimg.com/media/CWhzTbzWUAAEAUN.jpg	ESKIMO_DOG
677895101218201600	2015/12/18	Twitter for iPhone	9	10	0.9	None	None	5275	2384	https://pbs.twimg.com/media/CWhd_7WWsAAaqWG.jpg	DALMATIAN
677716515794329600	2015/12/18	Twitter for iPhone	144	120	1.2	None	None	3323	1104	https://pbs.twimg.com/media/CWe7kw9W4AE8UJh.jpg	TEDDY
677700003327029250	2015/12/18	Twitter for iPhone	10	10	1.0	Ralph	None	3689	1622	https://pbs.twimg.com/media/CWesj06W4AAIKl8.jpg	SIBERIAN_HUSKY
677698403548192770	2015/12/18	Twitter for iPhone	9	10	0.9	Sadie	None	1332	363	https://pbs.twimg.com/media/CWerGmOXAAAm6NY.jpg	SHIH-TZU
677687604918272002	2015/12/18	Twitter for iPhone	11	10	1.1	None	None	2681	950	https://pbs.twimg.com/media/CWehRdEWIAAySyO.jpg	PEMBROKE
677673981332312066	2015/12/18	Twitter for iPhone	9	10	0.9	None	None	3603	1677	https://pbs.twimg.com/media/CWeU5LBWEAA8F0J.jpg	MALTESE_DOG
677662372920729601	2015/12/18	Twitter for iPhone	12	10	1.2	None	None	2134	1101	https://pbs.twimg.com/media/CWeKTZTWsAA5R3Z.jpg	COWBOY_HAT
677644091929329666	2015/12/18	Twitter for iPhone	11	10	1.1	a	None	2040	886	https://pbs.twimg.com/ext_tw_video_thumb/677644010865999872/pu/img/zVHEMYnJKzq1SauT.jpg	CHIHUAHUA
677573743309385728	2015/12/17	Twitter for iPhone	10	10	1.0	Sandy	None	2322	819	https://pbs.twimg.com/media/CWc5uVPXIAErLYr.jpg	FOLDING_CHAIR
677565715327688705	2015/12/17	Twitter for iPhone	6	10	0.6	None	None	1409	513	https://pbs.twimg.com/media/CWcybBmWcAAigAQ.jpg	BASSET
677557565589463040	2015/12/17	Twitter for iPhone	10	10	1.0	None	pupper	2665	1322	https://pbs.twimg.com/media/CWcrAVQWEAA6QMp.jpg	SEAT_BELT
677547928504967168	2015/12/17	Twitter for iPhone	12	10	1.2	None	None	7568	4076	https://pbs.twimg.com/media/CWciPonWEAUOqLD.jpg	AMERICAN_STAFFORDSHIRE_TERRIER
677530072887205888	2015/12/17	Twitter for iPhone	9	10	0.9	Axel	None	1161	250	https://pbs.twimg.com/media/CWcSAI-WUAAOB9W.jpg	STAFFORDSHIRE_BULLTERRIER
677335745548390400	2015/12/17	Vine	12	10	1.2	None	None	3328	2017		
677334615166730240	2015/12/17	Twitter for iPhone	9	10	0.9	None	None	1477	328	https://pbs.twimg.com/media/CWZgPPUWUAAUOvu.jpg	AIREDALE
677331501395156992	2015/12/17	Twitter for iPhone	9	10	0.9	Humphrey	None	1189	265	https://pbs.twimg.com/media/CWZdaGxXAAAjGjb.jpg	BEAGLE
677328882937298944	2015/12/17	Twitter for iPhone	10	10	1.0	Derek	None	3938	1693	https://pbs.twimg.com/media/CWZbBlAUsAAjRg5.jpg	WATER_BUFFALO
677314812125323265	2015/12/17	Twitter for iPhone	10	10	1.0	Tassy	None	1799	611	https://pbs.twimg.com/media/CWZOOIUW4AAQrX_.jpg	JAPANESE_SPANIEL
677301033169788928	2015/12/17	Twitter for iPhone	5	10	0.5	Juckson	None	1362	471	https://pbs.twimg.com/media/CWZBsjPWsAAZFFl.jpg	JAPANESE_SPANIEL
677269281705472000	2015/12/16	Twitter for iPhone	10	10	1.0	the	pupper	2164	790	https://pbs.twimg.com/media/CWYk0WxWoAAEwRt.jpg	SHETLAND_SHEEPDOG
677228873407442944	2015/12/16	Twitter for iPhone	11	10	1.1	Chuq	None	3837	1840	https://pbs.twimg.com/media/CWYAEINW4AIuw8P.jpg	COMMON_IGUANA
677187300187611136	2015/12/16	Twitter for iPhone	9	10	0.9	None	None	2981	1033	https://pbs.twimg.com/media/CWXaQMBWcAAATDi.jpg	ENGLISH_SETTER
676975532580409345	2015/12/16	Twitter for iPhone	11	10	1.1	Cooper	None	3015	1203	https://pbs.twimg.com/media/CWUZpydWcAAeipD.jpg	MALAMUTE
676957860086095872	2015/12/16	Twitter for iPhone	10	10	1.0	None	None	2395	907	https://pbs.twimg.com/ext_tw_video_thumb/676957802976419840/pu/img/dCj-qlXo73A5hf6Q.jpg	LABRADOR_RETRIEVER
676949632774234114	2015/12/16	Twitter for iPhone	8	10	0.8	Tyrus	None	1413	448	https://pbs.twimg.com/media/CWUCGMtWEAAjXnS.jpg	WELSH_SPRINGER_SPANIEL
676948236477857792	2015/12/16	Twitter for iPhone	6	10	0.6	Karl	None	2354	980	https://pbs.twimg.com/media/CWUA1GFW4AAowiq.jpg	GUENON
676946864479084545	2015/12/16	Twitter for iPhone	12	10	1.2	None	None	1844	426	https://pbs.twimg.com/media/CWT_lOQWUAAXPaY.jpg	PEKINESE
676942428000112642	2015/12/16	Twitter for iPhone	9	10	0.9	None	None	2261	855	https://pbs.twimg.com/media/CWT7imQXIAMwpQ2.jpg	BLACK-FOOTED_FERRET
676936541936185344	2015/12/16	Twitter for iPhone	8	10	0.8	None	pupper	13809	5515	https://pbs.twimg.com/media/CWT2MUgWIAECWig.jpg	CHESAPEAKE_BAY_RETRIEVER
676916996760600576	2015/12/16	Vine	10	10	1.0	None	pupper	3231	2002		
676897532954456065	2015/12/15	Twitter for iPhone	5	10	0.5	None	None	2426	817	https://pbs.twimg.com/media/CWTSt0UW4AALMNB.jpg	HAMSTER
676864501615042560	2015/12/15	Twitter for iPhone	10	10	1.0	Ash	None	2294	808	https://pbs.twimg.com/media/CWS0q8iU8AE2Srr.jpg	CHESAPEAKE_BAY_RETRIEVER
676821958043033607	2015/12/15	Twitter for iPhone	11	10	1.1	None	None	25124	17605	https://pbs.twimg.com/media/CWSN-vaXAAA8Ehr.jpg	KUVASZ
676819651066732545	2015/12/15	Twitter for iPhone	12	10	1.2	None	pupper	1957	741	https://pbs.twimg.com/media/CWSL4W8WsAAE4KU.jpg	BARREL
676811746707918848	2015/12/15	Twitter for iPhone	9	10	0.9	Penny	None	1536	469	https://pbs.twimg.com/media/CWSEsO9WwAAX-fZ.jpg	CHIHUAHUA
676776431406465024	2015/12/15	Twitter for iPhone	10	10	1.0	None	None	5405	2249	https://pbs.twimg.com/ext_tw_video_thumb/676776408941662209/pu/img/k-6I3YEZAQtYPBXR.jpg	DOORMAT
676617503762681856	2015/12/15	Twitter for iPhone	13	10	1.3	None	pupper	3149	1108	https://pbs.twimg.com/media/CWPUB9TWwAALPPx.jpg	CHIHUAHUA
676613908052996102	2015/12/15	Twitter for iPhone	12	10	1.2	the	None	1183	219	https://pbs.twimg.com/media/CWPQwmJWUAAu_At.jpg	BOOK_JACKET
676606785097199616	2015/12/15	Twitter for iPhone	12	10	1.2	None	None	2039	490	https://pbs.twimg.com/media/CWPKSGpWcAQN6mw.jpg	LOAFER
676603393314578432	2015/12/15	Twitter for iPhone	9	10	0.9	Godzilla	pupper	1280	440	https://pbs.twimg.com/media/CWPHMqKVAAAE78E.jpg	WHIPPET
676593408224403456	2015/12/15	Vine	11	10	1.1	None	pupper	4954	2410		
676590572941893632	2015/12/15	Twitter for iPhone	7	10	0.7	None	None	1001	142		
676588346097852417	2015/12/15	Twitter for iPhone	5	10	0.5	Bubbles	None	2533	896	https://pbs.twimg.com/media/CWO5gmCUYAAX4WA.jpg	BOSTON_BULL
676582956622721024	2015/12/15	Twitter for iPhone	8	10	0.8	Vinnie	None	1310	312	https://pbs.twimg.com/media/CWO0m8tUwAAB901.jpg	SEAT_BELT
676575501977128964	2015/12/15	Twitter for iPhone	8	10	0.8	None	pupper	2807	1254	https://pbs.twimg.com/media/CWOt07EUsAAnOYW.jpg	FEATHER_BOA
676533798876651520	2015/12/14	Twitter for iPhone	12	10	1.2	None	None	2025	621	https://pbs.twimg.com/media/CWOH4s9U8AEtkmQ.jpg	CHOW
676496375194980353	2015/12/14	Twitter for iPhone	9	10	0.9	Griffin	None	1641	602	https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg	PUG
676470639084101634	2015/12/14	Twitter for iPhone	11	10	1.1	None	pupper	12616	5224	https://pbs.twimg.com/media/CWNOdIpWoAAWid2.jpg	GOLDEN_RETRIEVER
676440007570247681	2015/12/14	Twitter for iPhone	11	10	1.1	None	None	1863	748	https://pbs.twimg.com/media/CWMyl9EWUAAnZJ0.jpg	TOY_POODLE
676430933382295552	2015/12/14	Twitter for iPhone	10	10	1.0	Duke	None	1526	385	https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg	GOLDEN_RETRIEVER
676263575653122048	2015/12/14	Twitter for iPhone	10	10	1.0	None	pupper	2243	609	https://pbs.twimg.com/media/CWKSIfUUYAAiOBO.jpg	TEDDY
676237365392908289	2015/12/14	Twitter for iPhone	8	10	0.8	Winston	None	1335	331	https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg	FRENCH_BULLDOG
676219687039057920	2015/12/14	Twitter for iPhone	10	10	1.0	Kenneth	None	67100	31989	https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg	BUBBLE
676215927814406144	2015/12/14	Twitter for iPhone	9	10	0.9	Herm	None	1881	661	https://pbs.twimg.com/media/CWJmzNsWUAE706Z.jpg	HAMSTER
676191832485810177	2015/12/14	Twitter for iPhone	10	10	1.0	None	None	2478	1145	https://pbs.twimg.com/media/CWJQ4UmWoAIJ29t.jpg	ITALIAN_GREYHOUND
676146341966438401	2015/12/13	Twitter for iPhone	10	10	1.0	Bert	None	2077	744	https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg	IRISH_WATER_SPANIEL
676121918416756736	2015/12/13	Vine	8	10	0.8	None	None	2335	1297		
676101918813499392	2015/12/13	Twitter for iPhone	11	10	1.1	Striker	None	3042	1284	https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg	SHIH-TZU
676098748976615425	2015/12/13	Twitter for iPhone	3	10	0.3	None	None	3279	1623	https://pbs.twimg.com/media/CWH8L72UkAAvjql.jpg	WALKING_STICK
676089483918516224	2015/12/13	Twitter for iPhone	9	10	0.9	None	None	1431	483	https://pbs.twimg.com/media/CWHzzFGXIAA0Y_H.jpg	BULL_MASTIFF
675898130735476737	2015/12/13	Twitter for iPhone	10	10	1.0	None	pupper	1774	653	https://pbs.twimg.com/media/CWFFt3_XIAArIYK.jpg	LABRADOR_RETRIEVER
675891555769696257	2015/12/13	Twitter for iPhone	6	10	0.6	Donny	None	2297	976	https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg	ITALIAN_GREYHOUND
675888385639251968	2015/12/13	Twitter for iPhone	10	10	1.0	None	None	2581	1067	https://pbs.twimg.com/media/CWE85snWIAEG5ES.jpg	WEST_HIGHLAND_WHITE_TERRIER
675878199931371520	2015/12/13	Twitter for iPhone	11	10	1.1	None	None	4531	1570	https://pbs.twimg.com/media/CWEzo19WoAEiOCj.jpg	WOOD_RABBIT
675870721063669760	2015/12/13	Twitter for iPhone	11	10	1.1	None	None	1783	632	https://pbs.twimg.com/media/CWEs1b-WEAEhq82.jpg	GOLDEN_RETRIEVER
675853064436391936	2015/12/13	Twitter for iPhone	88	80	1.1	None	None	2927	1460	https://pbs.twimg.com/media/CWEcxqWVEAAHyGH.jpg	LABRADOR_RETRIEVER
675849018447167488	2015/12/13	Twitter for iPhone	9	10	0.9	None	None	1027	172		
675845657354215424	2015/12/13	Twitter for iPhone	10	10	1.0	Pepper	pupper	2477	1000	https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg	PUG
675822767435051008	2015/12/12	Twitter for iPhone	10	10	1.0	None	None	1652	591	https://pbs.twimg.com/media/CWEBOFYWwAA-O2c.jpg	POMERANIAN
675820929667219457	2015/12/12	Twitter for iPhone	11	10	1.1	None	None	1140	260	https://pbs.twimg.com/media/CWD_jQMWEAAdYwH.jpg	BASSET
675798442703122432	2015/12/12	Twitter for iPhone	10	10	1.0	Bernie	None	11101	3787	https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg	BEAGLE
675781562965868544	2015/12/12	Twitter for iPhone	11	10	1.1	Buddah	None	1750	537	https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg	MALTESE_DOG
675740360753160193	2015/12/12	Twitter for iPhone	12	10	1.2	None	pupper	1257	388	https://pbs.twimg.com/ext_tw_video_thumb/675740268751138818/pu/img/dVaVeFAVT-lk_1ZV.jpg	GOLDEN_RETRIEVER
675710890956750848	2015/12/12	Twitter for iPhone	12	10	1.2	Lenny	None	2046	928	https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg	MINIATURE_SCHNAUZER
675707330206547968	2015/12/12	Twitter for iPhone	11	10	1.1	None	None	2154	771	https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg	BATH_TOWEL
675706639471788032	2015/12/12	Twitter for iPhone	10	10	1.0	a	None	693	106	https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg	ENGLISH_SPRINGER
675534494439489536	2015/12/12	Twitter for iPhone	11	10	1.1	a	None	1953	470	https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg	CHOW
675531475945709568	2015/12/12	Twitter for iPhone	10	10	1.0	Ellie	None	1276	428	https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg	PEMBROKE
675522403582218240	2015/12/12	Twitter for iPhone	10	10	1.0	Sammy	None	1122	316	https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg	COCKER_SPANIEL
675517828909424640	2015/12/12	Twitter for iPhone	12	10	1.2	None	None	1414	507	https://pbs.twimg.com/media/CV_r3v4VAAALvwg.jpg	SCOTTISH_DEERHOUND
675501075957489664	2015/12/12	Twitter for iPhone	13	10	1.3	None	None	18482	6485	https://pbs.twimg.com/media/CV_cnjHWUAADc-c.jpg	DOUGH
675497103322386432	2015/12/12	Twitter for iPhone	11	10	1.1	Reggie	None	3397	1443	https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg	VIZSLA
675489971617296384	2015/12/12	Twitter for iPhone	10	10	1.0	None	None	1406	672	https://pbs.twimg.com/media/CV_SimUWoAAvJSY.jpg	WEST_HIGHLAND_WHITE_TERRIER
675483430902214656	2015/12/12	Twitter for iPhone	5	10	0.5	None	None	1985	1081	https://pbs.twimg.com/media/CV_MmGZU8AAggM6.jpg	BOX_TURTLE
675432746517426176	2015/12/11	Twitter for iPhone	12	10	1.2	None	None	1623	627	https://pbs.twimg.com/media/CV-ef64WoAAbh0I.jpg	LABRADOR_RETRIEVER
675372240448454658	2015/12/11	Twitter for iPhone	13	10	1.3	None	None	1838	563	https://pbs.twimg.com/media/CV9nd30XAAAEba5.jpg	CHIHUAHUA
675362609739206656	2015/12/11	Twitter for iPhone	12	10	1.2	Daisy	None	1136	262	https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg	LABRADOR_RETRIEVER
675354435921575936	2015/12/11	Twitter Web Client	13	10	1.3	None	None	35178	18963	https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg	UPRIGHT
675349384339542016	2015/12/11	Twitter for iPhone	13	10	1.3	None	None	4237	2532	https://pbs.twimg.com/media/CV9SrABU4AQI46z.jpg	IRISH_WOLFHOUND
675334060156301312	2015/12/11	Twitter for iPhone	12	10	1.2	None	pupper	3007	1436	https://pbs.twimg.com/media/CV9EvZNUwAAgLCK.jpg	CARDIGAN
675166823650848770	2015/12/11	Twitter for iPhone	10	10	1.0	Arnold	None	3920	1795	https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg	LLAMA
675153376133427200	2015/12/11	Twitter for iPhone	1	10	0.1	None	None	6072	2734	https://pbs.twimg.com/media/CV6gaUUWEAAnETq.jpg	PAPER_TOWEL
675149409102012420	2015/12/11	Twitter for iPhone	12	10	1.2	None	None	4037	1878	https://pbs.twimg.com/media/CV6czeEWEAEdChp.jpg	CHOW
675147105808306176	2015/12/11	Twitter for iPhone	10	10	1.0	None	None	1026	273	https://pbs.twimg.com/media/CV6atgoWcAEsdv6.jpg	GOLDEN_RETRIEVER
675146535592706048	2015/12/11	Twitter for iPhone	7	10	0.7	Coops	None	1300	349	https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg	DINGO
675145476954566656	2015/12/11	Twitter for iPhone	9	10	0.9	None	None	2305	1011	https://pbs.twimg.com/media/CV6ZOPqWsAA20Uj.jpg	LABRADOR_RETRIEVER
675135153782571009	2015/12/11	Twitter for iPhone	5	10	0.5	Steven	None	1398	542	https://pbs.twimg.com/media/CV6P1lnWIAAUQHk.jpg	STOVE
675113801096802304	2015/12/11	Twitter for iPhone	10	10	1.0	Zuzu	pupper	2120	877	https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg	BOW
675111688094527488	2015/12/11	Twitter for iPhone	8	10	0.8	Oliver	None	1042	283	https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg	LABRADOR_RETRIEVER
675109292475830276	2015/12/11	Twitter for iPhone	9	10	0.9	a	None	3006	1259	https://pbs.twimg.com/media/CV54UQTXAAAGf-j.jpg	DALMATIAN
675047298674663426	2015/12/10	Twitter for iPhone	11	10	1.1	a	None	1141	366	https://pbs.twimg.com/media/CV4_8FgXAAQOj4S.jpg	SAMOYED
675015141583413248	2015/12/10	Twitter for iPhone	10	10	1.0	Moe	None	2918	1335	https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg	STREET_SIGN
675006312288268288	2015/12/10	Twitter for iPhone	10	10	1.0	Mollie	pupper	1057	252	https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg	BOXER
675003128568291329	2015/12/10	Twitter for iPhone	12	10	1.2	Laela	None	1672	517	https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg	PEMBROKE
674999807681908736	2015/12/10	Twitter for iPhone	13	10	1.3	None	None	2433	1232	https://pbs.twimg.com/media/CV4UvgNUkAEEnZd.jpg	ROTTWEILER
674805413498527744	2015/12/10	Twitter for iPhone	10	10	1.0	None	None	934	391	https://pbs.twimg.com/ext_tw_video_thumb/674805331965399040/pu/img/-7bw8niVrgIkLKOW.jpg	ENGLISH_SPRINGER
